Quest ID,Quest Title,Quest URL,Comments
6024,Hameya's Plea,https://www.wowhead.com/classic/quest=6024,"You pick up this quest somewhere around Zaeldar the Outcast if I remember.

For this quest you have to ride up to Zul'Mashar. You will easily find the path as it's full of troll scouts, around level 57 mobs. They have some drain life ability, they enrage and it gets harder and harder as you try to reach the top. You will find the mobs hard to kill as the cannibals are level 58-59 so you might as well can kamikaze, stealth or run in and die safely to corpse run. They also call for help so if you think you were safe, think again! You can get hexed, shot at, almost anything.

Inspector Hameya (71,16 or so) is a level 60 Humanoid that patrols around the graveyard - you can easily pull him solo but chances are you will also pull a mossflayer along with him so be careful. He doesn't do a lot of damage so he's fairly easy at level 58.

After you loot the key from him, run back to The Undercroft (28,86) and complete your quest on the mound of dirt in the back of the mausoleum, right next to a broken cart. There you go, rewards are crap but you might want to keep a cloak in case you need some extra arcane resistance! | Subject: ""Who cares how u did it""
Where is this guy,and unless u have tips for the people of that class, stop bragging about how u soloed it easily casuse to tell ya the truth no one gives a damn on how u soloed it, they just want tips or want to find the NPC. | Subject: ""How to Find Hameya""
  If you follow the road all the way NORTH through the eastern plague lands to the norther border and then follow the mountains EAST you will find a path guarded by trolls. Head UP (north) the path and you will find the area that everyone has been refering to. Fight your way (or stealth if you can) AROUND the graveyard and to the base of the temple.
  When you fight a SCOUT you will need to make sure you use an ability on them so they cant run away on your FIRST SHOT, or they will bring a number of other adds along with them. IF THIS DOSE HAPPEN! run up the temple steps and jump off to the side of the stairs. It will take a moment but you will eventually get out of combat and be able to go try again.
    Kill the mob at the bottom of the temple stairs, and use a ranged attack to pull the mobs one by one away from the graves. If you get too close to the graves there are mob that will spawn and wipe you out FAST. Wait for the Name to track around the side closest to you and use ranged to pull him back. Simple as pie. | Subject: ""Tips""
To start the quest: In the very bottom of the Undercroft (tomb full of undead trolls) there is a rather large scroll that gives the quest.

To reach Hameya: Follow the road towards Light's Hope Chapel, continuing North. Continute pass Northdale (tiny area with a small lake with broken houses) until it says you've entered the troll area (Zul'Marsh, or something like that). Ride up the mountain, or kill the mobs in the way or that have attacked you. At the very top should be a large clearing: a huge temple on the opposite side, with a couple litte buildings to the left and right, and graves in the front.

To find/kill Hameya: Its best not to even approach the graves, for three reasons: 1. They mobs there are close together, making it hard to pull one at a time, 2. Stepping to close to the graves makes additional undead trolls spawn, and 3. Hameya may suddenly attack you. It easier to edge around the graves, taking out the one or two trolls along the sides until you reach the temple stairs. Chances are you may have to kill the two troll scouts patroling up and down the temple. Once there, you will notice that Hameya circles around the graves, so he is easy to point out. There is also a space where there are no other troll mobs - that is the area you can pull him. Even classes without a range attack can get close enough without pulling aggro from the graves or other trolls (Paladins), but Hameya is a bit tough, especially for those 55-57. Stun lock him or keep him away from you. He may curse, poision, or disease you, so beware of the debuffs. Once he dies, head all the way back to the Undercroft.

To turn in quest: Head all the way to the Undercroft. To the left side of the building, there is a patch of dirt that you turn the key to. It is right alongside the building, so dont look at the graves. The quest reward is 90 silver, a sword, and a cape. | Subject: ""How to find Hameya""
All you guys have missed ONE important point.  None of you has actually said how to GET to the place where Hameya is found. You are all so pumped up (like other writers have said) on how EASY you found this guy to kill..... But nobody has actually recorded the ROUTE to follow to get to Hameya. We are all 55+ if we are reading this page, so we DON'T need to be told how to take him down. Ferget yer own MAJOR triumph, kiddies! Use yer experience to help others .... which is what these forums are for. | Subject: ""he is at""
located right in the middle of zul mashar
loc somewhere around 71,17 | Subject: ""Hameya's Loc""
Hameya is  at 70, 17 in the upper northeast corner of the zone. There are graves there as well. | Subject: ""Delivery loc""
Deliver to 27,85 behind a small house.

Utahmar | Subject: ""Quest start""
You start it at the Undercroft Tomb. Right where Zaeldar(sp?) the Outcast is. Scroll is on the ground. | Subject: ""Could be easy if ...""
You have vanish/stealth or FD (feign death).  These trolls hit fairly hard, but the main issue is all their attacks and effects.  They tend to have a high aggro radius for L57, 58 & 59s.  They also have lots of nasty attacks doing shadow dmg, nature dmg along with typical rogue/warrior & hunt movies such as hamstring, confuse, and the troll special ""frogging"".

A Night Elf should have less trouble as they can shadow meld, but AFAIK either druids or NEs will have issues if they aggro to much.  These guys run when low on health and (again) they frequently bring others with them (before they attack you even).  This could be the result of the 1.10 (really should be 1.20) patch.

If you have no 'de-aggro' abilities this gets tricky - unless you like to die.

Your best bet would be to ride up to the barial mounts in Zul Masha'r.  Becareful not to aggro too much.  You can also take out some small mobs as need to help reduce aggro and give yourself more space to run.  Its key to use hamstring, concussion blow, revenge (with stun -if you have it) and anything else that will slow them down. 

The good thing is most of them are not undead and the undead ones tend to die off every so often.  When I pulled Hameya I got one ad.  I was able to kill Hameya fairly quickly, but even using concussion blow and 1st aid I was down to 137 health at the end of combat.  My nat res was around 61 and shadow res was around 83 and that did help, but maybe move tanking gear (def, amor & stam) would have helped...

On my way out I noticed a Pali with the Judgment crown getting ganked by six trolls... so - being that I was fully healed- I charged in and we took them down, but these guys swarm like flies (the pali was probably being a little careless to) and its fairly easy for these guys to dismount you with their knock down and frogging abilites.

Also to finish up the quest it is slight confusing because there are two mounts of dirt behind the Undercroft.  One is for the Tirion Fordring quest (that leads to Orante Adamantium Brest Plate).  The mound of dirt for this quest is just behind the Undercroft and next to a wheelbarrow.  The other mound is next to Fordring's grave.

The Tirion quest requires full tanking gear (for warrs) as five grave digger types jump you.  If you prepair - with a few pots, buffs (sharpening, good food buffs, etc..) and can charge in - a good tank with all teir 0+ tanking gear should be able to tank them (but its tough and you also should clear out as many moss flayers as possible).

And some info besides I solo'd this or that or I p0wned this (esp when you ad no other details) is just stupid n00bzers posting.  Details are key. | Subject: ""Hameya infiltrator is at..""
The Hameya Infiltrator paces around at the bottom of the temple's stairs. you can pull him solo if you wait for him to walk away from the other mobs, you just have to make sure and kill the scout/hunter at the bottom of the stairs or else they will cause you problems.

Also I think someone mentioned not to step on the graves I think they spawn more undead guys. I am a paladin and finished this at lvl 56, so it is very doable if you time it right :)

PS the shadow guys at the top of the temple don't seem to aggro, so if you are in deep trouble you can run up to the top of the temple, it seems to be out of the mobs' aggro range. Not sure if this is a bug or intentional but it helps."
6025,Unfinished Business,https://www.wowhead.com/classic/quest=6025,
6026,That's Asking A Lot,https://www.wowhead.com/classic/quest=6026,
6027,Book of the Ancients,https://www.wowhead.com/classic/quest=6027,"Subject: ""Location""
The location is 28,6 . Its some hot serpent lady statue :) | try doing this together with https://www.wowhead.com/classic/quest=1456
and https://www.wowhead.com/classic/quest=6161
all end at the same island | For those of you more interested in what you'll be summoning, it's this guy. It's simple enough though, the only ability he has is cleave, so it's just a matter of burning down his HP. Make sure you clear the adds in the area first. | Subject: ""Make sure you use the gem before the statue.""
It is possible to use the statue without using the gem.  This summons the boss but he won't drop the book.  Make sure you right-click on the gem and then click on the statue. | Subject: ""experience""
3550 experience gained from this at level 36 | 28,7 Book of the Ancients | Subject: ""Serpent Statue""
Keep in mind that once someone has summoned Lord Kragaru with the gem at the shrine, the statue disappears and the respawn takes a bit.
So if you can't find it at the North end of the isle behind the temple, just be patient. You shouldn't be waiting more than a couple of minutes. | Subject: ""As lvl34 Paladin""
I got both the sceptre of light AND that Lord Kharag....or something at at lvl34. I'm a Paladin and these guys were ""pretty"" easy to solo except for the Naga lord... he was a tough one.

The naga lord who drops the book of the ancients can be found on the biggest island you can find NW o your map. But before you can kill him you need to put the gem in the statue which is at the top Northern portion of the island. After that he pops up and you can start bashing him.

The sceptre of light(prequest) can be found inside the thunder axe fotress compound in the watchtower on your left when you enter the compound."
6028,The Everlook Report,https://www.wowhead.com/classic/quest=6028,
6029,The Everlook Report,https://www.wowhead.com/classic/quest=6029,
6030,Duke Nicholas Zverenhoff,https://www.wowhead.com/classic/quest=6030,"Subject: ""<Blank>""
He is located at 81,60 | found in Eastern Plaguelands at 81,59 | Subject: ""Reference to UO.""
The quest is a reference to Ultima Online. If you died in that MMORPG, you turned into a ghost -- whatever you typed in ghost form, came out as ""OooOoo ooOoo Oooo"".  Napa Valley was/is an UO shard (realm), and the Knights of Chaos are/were a guild on there. One of the programmers or quest designers apparently was in that guild. :) Nice gimmick."
6031,Runecloth,https://www.wowhead.com/classic/quest=6031,
6032,Sacred Cloth,https://www.wowhead.com/classic/quest=6032,
6033,Classic Quests,https://www.wowhead.com/classic/quest=6033,
6034,Classic Quests,https://www.wowhead.com/classic/quest=6034,
6035,Classic Quests,https://www.wowhead.com/classic/quest=6035,
6036,Classic Quests,https://www.wowhead.com/classic/quest=6036,
6037,Classic Quests,https://www.wowhead.com/classic/quest=6037,
6038,Classic Quests,https://www.wowhead.com/classic/quest=6038,
6039,Classic Quests,https://www.wowhead.com/classic/quest=6039,
6040,Classic Quests,https://www.wowhead.com/classic/quest=6040,
6041,"When Smokey Sings, I Get Violent",https://www.wowhead.com/classic/quest=6041,
6042,Un-Life's Little Annoyances,https://www.wowhead.com/classic/quest=6042,"Subject: ""Noxious bats""
Noxious bats between 46,65 and 56,61 enough there from me to get the 20 in about 15 mins.

Monstrous bats at 48,38 | Subject: ""Not that hard...""
These mobs may have had been altered during later patches cause I had no problem finding them. Looked 'em up at thott and went there.
I even sometimes had up to 3 noxious bats in sight at the same time.
Only downside about these mobs is the annoying poison they make that slows your movement to 35% of normal and attack speed to 20% of normal... :/

Noxious to be found within the box outlined by these coordinates: (49,52) and (71,73). Level 55-56 beasts.

Monstrous weren't that hard either. They're just north of the ravine. Take the bridge to the other side and you're almost there. | Subject: ""A few things""
First the loc's for the Monsterous bats are all correct,  follow these loc's from east tower heading west then hit this loc (50,41) to finish off the 10. 

As for the Noxious bats this is how i did it... Start around (45,66) and head east .  follow the vally east but also look a bit north there are a few up that way.. 

Secondly for those of you that say this cant be done in a day...... I got this entire quest done in 1 and a half hrs.. It can be done if you dont sit on your dead butt and wait for the bats to come to you.  Look around for them you will have to kill mobs outside the quest but thats part of life. another thing about the kill them then come back a few hrs later..Why?  there spawn rate is only about 30 min.. by the time you get 15 or so the ones you killed at the start are respawning. | Subject: ""Ulifes littele anoyances""
monstrous at [70,50
              [63,49]
              [59,48]
              [55,46]
              [55,45] | Just head west from lights hope chapel, and kill north and south of the lake there.

Watch out if you're a caster, the Monsterous Plaguebats like to silence."
6043,Classic Quests,https://www.wowhead.com/classic/quest=6043,
6044,Classic Quests,https://www.wowhead.com/classic/quest=6044,
6045,Classic Quests,https://www.wowhead.com/classic/quest=6045,
6046,Classic Quests,https://www.wowhead.com/classic/quest=6046,
6047,Classic Quests,https://www.wowhead.com/classic/quest=6047,
6048,Classic Quests,https://www.wowhead.com/classic/quest=6048,
6049,Classic Quests,https://www.wowhead.com/classic/quest=6049,
6050,Classic Quests,https://www.wowhead.com/classic/quest=6050,
6051,Classic Quests,https://www.wowhead.com/classic/quest=6051,
6052,Classic Quests,https://www.wowhead.com/classic/quest=6052,
6053,Classic Quests,https://www.wowhead.com/classic/quest=6053,
6054,Classic Quests,https://www.wowhead.com/classic/quest=6054,
6055,Classic Quests,https://www.wowhead.com/classic/quest=6055,
6056,Classic Quests,https://www.wowhead.com/classic/quest=6056,
6057,Classic Quests,https://www.wowhead.com/classic/quest=6057,
6058,Classic Quests,https://www.wowhead.com/classic/quest=6058,
6059,Classic Quests,https://www.wowhead.com/classic/quest=6059,
6060,Classic Quests,https://www.wowhead.com/classic/quest=6060,
6061,Taming the Beast,https://www.wowhead.com/classic/quest=6061,
6062,Taming the Beast,https://www.wowhead.com/classic/quest=6062,
6063,Taming the Beast,https://www.wowhead.com/classic/quest=6063,
6064,Taming the Beast,https://www.wowhead.com/classic/quest=6064,
6065,The Hunter's Path,https://www.wowhead.com/classic/quest=6065,
6066,The Hunter's Path,https://www.wowhead.com/classic/quest=6066,
6067,The Hunter's Path,https://www.wowhead.com/classic/quest=6067,
6068,The Hunter's Path,https://www.wowhead.com/classic/quest=6068,
6069,The Hunter's Path,https://www.wowhead.com/classic/quest=6069,
6070,The Hunter's Path,https://www.wowhead.com/classic/quest=6070,
6071,The Hunter's Path,https://www.wowhead.com/classic/quest=6071,
6072,The Hunter's Path,https://www.wowhead.com/classic/quest=6072,
6073,The Hunter's Path,https://www.wowhead.com/classic/quest=6073,
6074,The Hunter's Path,https://www.wowhead.com/classic/quest=6074,
6075,The Hunter's Path,https://www.wowhead.com/classic/quest=6075,
6076,The Hunter's Path,https://www.wowhead.com/classic/quest=6076,
6077,Classic Quests,https://www.wowhead.com/classic/quest=6077,
6078,Classic Quests,https://www.wowhead.com/classic/quest=6078,
6079,Classic Quests,https://www.wowhead.com/classic/quest=6079,
6080,Classic Quests,https://www.wowhead.com/classic/quest=6080,
6081,Training the Beast,https://www.wowhead.com/classic/quest=6081,
6082,Taming the Beast,https://www.wowhead.com/classic/quest=6082,
6083,Taming the Beast,https://www.wowhead.com/classic/quest=6083,
6084,Taming the Beast,https://www.wowhead.com/classic/quest=6084,
6085,Taming the Beast,https://www.wowhead.com/classic/quest=6085,
6086,Training the Beast,https://www.wowhead.com/classic/quest=6086,
6087,Taming the Beast,https://www.wowhead.com/classic/quest=6087,
6088,Taming the Beast,https://www.wowhead.com/classic/quest=6088,
6089,Training the Beast,https://www.wowhead.com/classic/quest=6089,
6090,Classic Quests,https://www.wowhead.com/classic/quest=6090,
6091,Classic Quests,https://www.wowhead.com/classic/quest=6091,
6092,Classic Quests,https://www.wowhead.com/classic/quest=6092,
6093,Classic Quests,https://www.wowhead.com/classic/quest=6093,
6094,Classic Quests,https://www.wowhead.com/classic/quest=6094,
6095,Classic Quests,https://www.wowhead.com/classic/quest=6095,
6096,Classic Quests,https://www.wowhead.com/classic/quest=6096,
6097,Classic Quests,https://www.wowhead.com/classic/quest=6097,
